title,price,dealer_name,lat,long
2019 BMW 430 Gran Coupe i,$27900,AutoSavvy Fort Worth,32.836924,-97.311305
2012 Dodge Charger SXT,$5500,Texas Best Deal Autos,29.9618694,-95.4215255
2018 Honda Accord Touring 2.0T,$26991,West Point Lincoln,29.7847366,-95.5442596
2018 Honda Civic EX-T,$22739,EchoPark Automotive Houston Southwest Freeway,29.672606199999997,-95.54983764932373
2018 Audi Q5 2.0T Tech Premium,$37949,Rocky Mountain Eurosport Parker,39.5378081,-104.76644112955347
2018 Toyota Tacoma TRD Off Road,$35111,Stevinson Toyota West,39.7321414,-105.1655499
2015 Honda CR-V Touring,$23488,INFINITI of San Antonio,29.55038,-98.585144
2020 RAM 1500 Laramie,$57093,Melloy Dodge RAM,35.18706160027061,-106.66190630890647
2019 Honda Pilot Elite,$33750,NexGen Motors,40.31516272997529,-111.70277525705565
2012 Jeep Grand Cherokee Limited,$14991,Audi North Scottsdale,33.647241550000004,-111.92658499288089
2019 Nissan Sentra SV,$17933,Larry H. Miller Nissan Mesa,33.4342834,-111.87163702942838
2018 BMW M3 Base,$89700,Porsche Chandler,33.2911607,-111.79066797093583
2015 Lexus RX 350 Base,$28300,Earnhardt Lexus,33.50931,-112.063806
2017 Honda Ridgeline RTL,$33444,Horne Mazda Avondale,33.459892350000004,-112.28893718340117
2016 Acura MDX 3.5L w/Technology Package,$28998,BMW of Bellevue,47.631655755102045,-122.18042251020408
2019 Chevrolet Silverado 2500 LTZ,$70879,Pierre Chevrolet,47.7113183,-122.3002547
2017 Jeep Compass Sport,$18922,Giant Chevrolet,36.3263526,-119.2783889
2018 BMW 330 i,$31999,BMW of Monrovia,34.1373528,-117.98715253479537
2018 BMW M550 i xDrive,$53999,BMW of Monrovia,34.1373528,-117.98715253479537
2018 Land Rover Range Rover Sport 3.0L Supercharged HSE,$65350,Jaguar Land Rover Newport Beach,33.6240302,-117.8795981
2013 BMW X3 xDrive28i,$12999,Karplus Warehouse Inc.,34.2732603,-118.4297149
2019 Subaru Legacy 2.5i,$22952,Mercedes-Benz of Stevens Creek,37.3220719,-121.98167831173103
2017 Lincoln MKC Premiere,$20970,Liberty Ford Canton,40.80081552883451,-81.38789718148804
2016 Chevrolet Tahoe LTZ,$31995,BrokersAndSellers.com,42.269736775510204,-83.23445826530613
2020 Jeep Compass Latitude,$24999,Armory Chrysler Dodge Jeep Ram FIAT,42.682365250000004,-73.79361922583992
2017 BMW X3 xDrive28i,$26991,DCH Wappingers Falls Toyota,41.5804394,-73.90951799620925
2019 Jeep Grand Cherokee Limited,$38855,Hertrich Chrysler Dodge Jeep Ram of Elkton,39.60396689028437,-75.79527255395217
2018 Lexus ES 350 Base,$32488,Ourisman Lexus,39.10879116705059,-77.15952770108233
2019 BMW M550 i xDrive,$63995,J & S Autohaus,40.2469892184782,-74.76714923224529
2013 Porsche Panamera 4,$28995,AMKO Auto of Laurel,39.10108309985811,-76.8225561887286
2020 Cadillac Escalade ESV Luxury,$84995,Audi Tysons Corner,38.9314534,-77.24111622957997
2017 Mercedes-Benz S-Class S 550 4MATIC,$50444,Auto Buying Service,38.87139250929483,-77.2369953408023
2015 Mercedes-Benz S-Class S 63 AMG,$68995,Auto Buying Service,38.87139250929483,-77.2369953408023
2018 BMW X3 xDrive30i,$36980,Queens Auto Mall,40.592756,-74.09401566666666
2019 Nissan Maxima 3.5 SR,$35500,Nissan North,40.1093349,-83.0167399
2018 BMW 430 Gran Coupe i xDrive,$24550,Jamaica 26 Motors,40.7133325,-73.7647743
2018 Audi Q5 2.0T Tech Premium,$32450,26 Motors Long Island,40.70805365,-73.68835683202805
2018 Mercedes-Benz C-Class C 300 4MATIC,$24590,Certified Luxury Motors of Valley Stream,40.668702,-73.7140318
2018 Chevrolet Suburban LT,$47895,East Hills Chevrolet of Freeport,40.6568010642374,-73.584173678813
2018 Toyota Camry XSE,$26995,Autos Direct of Fredericksburg - Lafayette,38.25719675,-77.49563237439313
2017 Hyundai Elantra SE,$19990,Lucky Line Motors,38.27315,-77.4928900881646
2018 Chevrolet Cruze LT,$21895,Jeff Schmitt Nissan,39.708818,-84.025012
2019 Volkswagen Golf GTI 2.0T SE,$32959,Copeland Chevrolet,42.05741034693878,-71.06647436734693
2002 Porsche 911 Carrera,$37394,Checkered Flag Audi - Porsche,36.8435561,-76.07072285323034
2020 Jeep Grand Cherokee Limited,$46975,Palmen Chrysler Dodge Jeep RAM of Racine,42.719537,-87.89487051675978
2015 Lexus RX 350 Base,$29500,"International Autos Jaguar, Land Rover, Subaru, Volvo Cars",41.6018558933616,-87.81644209718614
2013 Chevrolet Suburban 1500 LTZ,$27483,Arlington Heights Buick GMC,42.139033,-87.99563136734695
2018 Toyota 4Runner SR5 Premium,$37625,Toyota of Brookfield,43.087338653465345,-88.16566735148514
2008 Porsche Cayenne S,$14999,Excalibur Auto Sales,42.1368164,-88.0185691
2015 INFINITI QX80 Base,$34555,Auto's of Chicago,41.80709,-88.04309785000001
2016 Mercedes-Benz C-Class C 300,$24985,Alpha Luxury Motors,41.809404,-87.9978226
2004 INFINITI FX35 ,$6490,Auto House Motors,41.808277675675676,-88.01620405405404
2015 Porsche Panamera 4,$43993,Star Motor Sales,41.80810803358742,-88.02756030535805
2021 GMC Sierra 1500 AT4,$59900,Biggers Chevrolet,42.0294376,-88.237914
2018 Toyota RAV4 ,$30453,Bergstrom Kia of Appleton,44.2617641,-88.4257667
2017 Jeep Wrangler Unlimited Sahara,$42915,Honda of Indian Trail,35.051240140931505,-80.62034021464189
2017 Jeep Wrangler Unlimited Sport,$36499,Brentwood Auto Brokers,36.196174,-86.50791385714285
2018 Jeep Grand Cherokee Limited,$35589,EchoPark Automotive Nashville,36.19161435,-86.80099718552276
2017 Ford F-150 Lariat,$39490,ALM Mall of GA,34.092711297339356,-84.0060450095604
2020 Acura MDX 3.5L w/Technology Package,$46499,Shottenkirk Chrysler Dodge Jeep RAM,34.25894578459125,-84.46639807262622
2019 Chevrolet Silverado 1500 RST,$47250,Napleton's Mid Rivers Chrysler Jeep Dodge RAM Maserati,38.79665455,-90.5895443887266
2019 Chevrolet Traverse LT Cloth,$31816,BMW of West St. Louis,38.5928242,-90.56074
2019 Toyota Camry SE,$18900,Atlanta Best Used Cars,33.9444787,-84.2044454
2018 Volvo S90 T5 Momentum,$32998,Dyer & Dyer Volvo Cars,33.9105437,-84.2895035
2014 Toyota Land Cruiser V8,$48950,Persichetti Motorsports,33.90309424259481,-84.49846698890484
2020 Acura MDX 3.5L w/Technology Package,$47791,Nalley Acura,33.9506836,-84.5206051
2019 Chevrolet Silverado 1500 LT,$40000,Milledgeville Chrysler Dodge Jeep Ram ,33.119949763616866,-83.26175191521662
2018 Honda CR-V EX-L,$26599,Walser Honda,44.73566362698626,-93.28527546821121
2014 Chevrolet Corvette Stingray Z51,$51786,Birmingham Luxury Motors,33.518858,-86.781304
2020 Acura MDX 3.5L w/Technology Package,$41711,Gary Yeomans Ford,29.212459,-81.1029603652405
2018 Mercedes-Benz E-Class E 400,$44999,Off Lease Only Orlando,28.451285872310788,-81.27531080544969
2018 Ford Edge Titanium,$27066,Sunrise Ford Volkswagen,27.363870400499483,-80.3260397598201
2017 Land Rover Range Rover 3.0L Supercharged HSE,$81990,Wilde Jaguar Land Rover Sarasota,27.26898514285714,-82.47312628571429
2019 Honda CR-V EX-L,$30032,Coconut Point Honda,26.4327293,-81.8106088
2017 Hyundai Elantra SE,$12499,Florida Fine Cars Miami,25.9701571,-80.20503982426982
2018 Toyota Tundra Limited,$18800,AE of Miami,25.827018099999997,-80.24134186080965
2019 Alfa Romeo Giulia Base,$29880,Autos of Dallas,33.015647,-96.78298523817966
2014 Nissan Maxima S,$16995,DallasLeaseReturns.com,32.943485586525235,-96.82704466387067
2017 Porsche 718 Cayman Base,$56987,Mercedes-Benz of Houston Greenway,29.7299867,-95.456975
2018 Honda Civic EX-T,$22369,EchoPark Automotive Houston Southwest Freeway,29.672606199999997,-95.54983764932373
2017 Mercedes-Benz GLS 450 Base 4MATIC,$47991,Jaguar Land Rover West Houston,29.7772647,-95.8747548
2018 Mercedes-Benz GLS 450 Base 4MATIC,$55879,Jaguar Land Rover West Houston,29.7772647,-95.8747548
2018 BMW X5 xDrive35i,$55488,BMW of Austin,30.442428,-97.7464522
2020 Toyota Tacoma TRD Off Road,$46745,Larry H. Miller Nissan Mesa,33.4342834,-111.87163702942838
2018 Ford F-150 Platinum,$50995,Ford Country,36.04739641976524,-115.02895691988486
2018 BMW X1 xDrive28i,$30488,Definitive Motors,47.61231314141414,-122.18569017171717
2019 Chevrolet Suburban Premier,$67681,Port Orchard Ford,47.542992571015475,-122.62931283418948
2017 Nissan Altima 2.5 S,$19999,California Motor Trade,33.9399299,-118.1327049
2018 Land Rover Range Rover Sport 3.0L Supercharged HSE,$64360,Major Motor Cars,34.03580647994775,-118.47105430798959
2018 BMW X1 xDrive28i,$31295,BMW of San Francisco,37.770475149999996,-122.41723103614287
2012 Mercedes-Benz E-Class E 350 4MATIC,$14997,INFINITI OF BEACHWOOD,41.4676421,-81.4932714
2013 Lexus LS 460 Base,$29300,Koons Toyota Of Westminster,39.573417402358515,-76.98436552493263
2018 Honda CR-V EX-L,$31200, Serra Mazda Brighton,42.5202176,-83.755741
2020 Kia Telluride SX,$41500,Feretti Motors,40.11257548520132,-75.03330079499067
2020 Ford F-150 XLT,$39998,High Quality Motors,39.014276510204084,-77.37152640816326
2020 Dodge Durango Citadel,$42990,Unique Auto Mall,40.47222,-74.2853569
2018 Audi A5 2.0T Premium Plus,$37987,Weeks Pre-Owned Center,41.3931494,-73.5101231
2017 Lexus IS 300 Base,$28444,Auto Buying Service,38.87139250929483,-77.2369953408023
2019 Toyota Camry XSE,$30860,Tansky Sawmill Toyota,40.0954604,-83.09049288055084
2013 Cadillac SRX Performance Collection,$13995,A Better Way Wholesale,41.512083,-73.0217693
2020 Toyota Corolla LE,$18500,Alpha Motorsports Fredericksburg,38.27208745,-77.4946876
2015 Tesla Model S 85D,$49900,Empire Ford of New Bedford,41.660303850000005,-70.94219018166403
2019 INFINITI QX80 Luxe,$50750,Napleton Kia of Fishers,39.98177,-86.006261
2012 Volvo S60 T5,$14300,Wheel Deal Auto Sales,36.9157208,-76.2362908
2013 Ford Fusion SE,$17495,Frank Boucher Chevrolet Cadillac of Racine,42.719537,-87.89487716480447
2016 Ford F-150 XLT,$34872,Andrew Chevrolet,43.11892,-87.929021
2018 Dodge Journey GT,$26250,Carlotz Highland Park,42.156968428651375,-87.80518599699374
2019 Jeep Grand Cherokee Limited,$39593,Palmen Motors of Kenosha,42.5661994,-87.85527
2019 Acura TLX Technology & A-Spec,$31797,McGrath Acura of Libertyville,42.253557,-87.946837
2011 Audi A6 3.0 Prestige quattro,$9950,Chicago Fine Motors,41.80574,-87.830444
2018 Ford Escape SEL,$21900,Napleton Off Lease,42.14231660649954,-88.00458957133496
2017 Toyota RAV4 LE,$24354,Oakbrook Toyota in Westmont,41.81044996551724,-87.96030720689654
2015 Mazda CX-9 Grand Touring,$20592,Napleton Mazda of Naperville,41.764783300000005,-88.19286434799568
2018 Hyundai Santa Fe SE,$23345,Bergstrom Kia of Appleton,44.2617641,-88.4257667
2018 Ford F-150 Lariat,$51403,Kunes Ford Lincoln of Delavan,42.627488,-88.63060322891566
2017 Chevrolet Camaro 2SS,$43000,Lake Norman Chrysler Dodge Jeep Ram,35.488196,-80.875778
2013 Land Rover Range Rover Sport HSE,$22995,Godspeed Motors,35.36206114797674,-80.8356139400568
2011 BMW 128 i,$14995,Auto Max,36.22134873987058,-86.55984218514445
2017 Jeep Wrangler Unlimited Sport,$37502,Franklin Chrysler Dodge Jeep Ram,35.91513595,-86.83586169640802
2019 Lexus RX 350 ,$43389,EchoPark Automotive Augusta Delivery Center,33.512571,-82.046064
2018 Jeep Grand Cherokee Limited,$33500,Ed Napleton Honda St. Peters,38.7993663,-90.5997147544692
2016 Chevrolet Corvette Stingray,$55990,Carl Black Hiram,33.89153261665543,-84.75564497387789
2012 GMC Yukon Denali,$22995,Morrie's Mercedes Benz of St. Paul,45.0280912,-93.0464465
2017 Porsche Macan S,$44999,Jaguar Land Rover Minneapolis,44.9692578,-93.3099854
2018 Jeep Grand Cherokee High Altitude,$38799,Walser Chrysler Jeep Dodge RAM,44.9243289,-93.4267899
2018 Cadillac XT5 Luxury,$38157,BMW of Minnetonka,44.971436343797144,-93.47865389844314
2019 Chevrolet Silverado 1500 LT,$36500,Five Star Chevrolet Cadillac Buick GMC,32.6182953,-83.6670186
2018 Dodge Challenger GT,$24995,LUXE Automotive,41.212401,-96.008277
2017 Chevrolet Tahoe LT,$36877,Murray Chrysler Dodge Jeep RAM,29.927539611576666,-82.12255470244399
2018 Dodge Challenger R/T,$36900,Mac Haik Flowood,32.33227058441558,-90.13096632767233
2021 Toyota Supra 3.0 Premium,$61691,Stadium Toyota,27.9856133,-82.5054062
2015 Lexus RX 350 Base,$21991,INFINITI Stuart,27.15412743108823,-80.21950374496294
2017 Mercedes-Benz GLS 450 Base 4MATIC,$44999,Florida Fine Cars Margate,26.2579287,-80.1926189
2020 Dodge Challenger SRT Hellcat,$89964,Hopper Motorplex,33.20568181609209,-96.63795381495724
2016 Honda Odyssey Touring,$23988,David McDavid Honda of Frisco,33.1413904,-96.8383371
2015 Jeep Grand Cherokee Overland,$27895,Richardson Chrysler Jeep Dodge Ram,32.96560125,-96.72420950788853
2020 Ford Explorer Platinum,$54000,Five Star Ford,32.84072679142802,-97.24248561187851
2020 Dodge Challenger SRT Hellcat,$75100,Honda of Fort Worth,32.7255631571698,-97.47939103272638
2020 Lincoln Aviator Reserve RWD,$50000,Zeck Ford Itasca ,32.1679494,-97.13554868053919
2018 Honda Accord LX,$24060,John Eagle Honda of Houston,29.9287644,-95.6391205
2020 Lexus GX 460 Base,$58991,Nxcess Motorcars,29.725290118070614,-95.48092294888107
2019 Toyota RAV4 XLE,$32337,Sterling McCall Lexus,29.7001794,-95.5176286
2019 Buick Enclave Avenir,$39902,Brown Automotive Group,35.16593255555556,-101.86627370370371
2020 Subaru Outback Premium,$30999,EchoPark Automotive Thornton,39.885042,-104.958125
2016 GMC Yukon XL Denali,$57151,O'Meara Ford,39.88536037195016,-104.99221872154418
2020 Ford Fusion SEL,$20899,AutoNation Honda 104,39.885298,-105.024861
2015 Jeep Grand Cherokee Limited,$24998,AutoNation Subaru West,39.7281171,-105.183707
2011 Lexus LX 570 Base,$42877,Bell Lexus North Scottsdale,33.65409525,-111.92369984510115
2018 BMW M3 Base,$66988,House of Cars,33.4703181,-111.9261309
2020 RAM 1500 Limited,$63888,Auto House Phoenix,33.58173011557789,-112.26379963819096
2015 GMC Yukon Denali,$52000,Yates Buick GMC,33.454784700000005,-112.35695435023028
2019 Honda Ridgeline RTL-T,$38500,Yates Buick GMC,33.454784700000005,-112.35695435023028
2019 Ford F-150 Lariat,$44800,Advantage Auto Direct,47.4124549,-122.2411458
2018 Tesla Model 3 Long Range,$58995,Boyko Motors,47.29157565,-122.31397725
2017 Audi A4 allroad 2.0T Premium,$38000,Victorville Mitsubishi,34.50880982348777,-117.32589840600023
2018 Toyota Mirai Base,$16838,Toyota Santa Monica,34.0168077,-118.4946966
2020 GMC Yukon XL Denali,$57799,AutoNation Subaru Roseville,38.75219351959674,-121.25739524920706
2018 GMC Yukon XL Denali,$61506,Sellers Buick GMC,42.46851556792426,-83.421136874111
2019 Porsche Cayenne Base,$65985,Sloane Porsche Audi,40.2645169,-75.1302948
2018 Volvo XC60 Inscription,$45800,Stillman Volvo Cars,39.9406695,-75.5908728
2019 BMW M550 i,$64886,BMW of the Main Line,40.005397776889026,-75.23203323710798
2012 Cadillac CTS-V Base,$37500,National Motors of Ellicott City,39.284683799999996,-76.8078214797329
2021 Toyota Highlander XSE,$47155,Coughlin Toyota,40.041164,-82.427176
2014 Nissan Maxima SV,$15995,Central Group Inc.,40.22570393867883,-74.60559777781265
2020 Dodge Durango Citadel,$42990,Unique Auto Mall,40.47222,-74.2853569
2021 Toyota Highlander XSE,$46498,Performance Chrysler Jeep Dodge Ram Delaware,40.257810416232644,-83.06353715495283
2020 Lexus GS 350 F Sport,$46990,Lexus of Brooklyn,40.636591749999994,-74.01991467264568
2017 Ford Focus RS Base,$36500,FC Auto,38.891739,-77.186019
2019 BMW M550 i xDrive,$52980,Queens Auto Mall,40.592756,-74.09401566666666
2015 Dodge Challenger R/T Scat Pack,$39995,Kings Point Auto,40.8071022,-73.73595694804945
2011 BMW 335 i,$23988,Fitzgerald Mazda of Annapolis,38.980714899999995,-76.52570630101556
2018 BMW 340 i xDrive,$37890,Certified Luxury Motors,40.774935299999996,-73.7318052
2020 Honda Civic LX,$22000,Alpha Motorsports Manassas,38.756989,-77.456908
2019 Jeep Grand Cherokee Altitude,$42844,East Hills Chrysler Jeep Dodge RAM,40.810056,-73.626999
2019 Honda Passport Touring,$37777,Kia of Huntington,40.831203,-73.394905
2016 Acura MDX 3.5L,$27288,Balise Chevrolet Buick GMC,42.08634585,-72.58122275382694
2017 Lexus ES 350 Base,$33950,Radley Cadillac,38.3017656,-77.4815377
2018 Toyota 4Runner Limited,$42882,Lexus of Watertown,42.36441495,-71.16785380179593
2018 Acura MDX 3.5L,$36499,Walt Sweeney Ford,39.12926,-84.606182
2013 Hyundai Veloster Base,$12762,Bob Rohrman Hyundai,40.41934235,-86.85882578381097
2016 Land Rover Range Rover Sport Supercharged HSE,$47500,Advantage Toyota of River Oaks,41.6010821,-87.5581579
2019 Acura MDX 3.5L,$37795,McGrath Acura of Chicago,41.905068549999996,-87.65892337481178
2019 Lincoln Nautilus Reserve,$47798,Heiser Ford Lincoln,43.11897309446689,-87.93196089878293
2015 Porsche Macan Turbo,$44900,Champion Motorsports,41.66140822741286,-87.75253732625437
2020 Kia Telluride EX,$48756,Gordie Boucher Nissan of Greenfield,42.96870697114463,-88.04782744848431
2019 Acura MDX 3.5L w/Technology Package,$43797,McGrath Acura of Libertyville,42.253557,-87.946837
2019 Chevrolet Silverado 1500 Custom Trail Boss,$41884,Advantage Chevrolet,41.7785718,-87.86640532271846
2021 Hyundai Palisade SE,$37500,Arlington Acura in Palatine,42.135980967626175,-88.07480165251582
2013 Porsche Cayenne GTS,$39995,Highline Auto Sales,41.749809476510066,-87.93793129530201
2018 Mercedes-Benz AMG GLC 43 Base 4MATIC,$53500,Mercedes-Benz of Westmont,41.810068290322576,-87.97232948387096
2014 Mercedes-Benz E-Class E 350 4MATIC,$25999,Oakbrook Toyota in Westmont,41.81044996551724,-87.96030720689654
2020 Porsche 911 Carrera 4S,$162900,Ultimo Motors West,41.8025706,-88.158111
2015 Ford Taurus SHO,$21995,McGrath Honda of St. Charles,41.91726119515386,-88.29872257723787
2018 INFINITI QX30 Premium,$28900,Lake Norman INFINITI,35.47941807010701,-80.87654105666552
2015 Honda Accord EX-L,$20995,Schimmer Chevrolet Buick,41.556293,-89.12764
2020 Kia Telluride EX,$47900,Keith Hawthorne Ford of Belmont,35.25568629292321,-81.0432697852705
2016 Jeep Grand Cherokee Limited,$25600,O'Brien Nissan of Bloomington,40.4635894,-88.9580536
2016 Nissan Maxima 3.5 SL,$21500,TLC Motors,34.908514,-81.982107
2009 Toyota Camry LE,$8999,Angel Motors Inc.,35.9871660524633,-86.52318693548345
2019 BMW X4 M40i,$55995,United BMW,34.06715375,-84.31776349776027
2016 Toyota 4Runner Limited,$35260,Dan Deery Toyota,42.5131939689441,-92.44729981987578
2009 Acura TL Technology,$6990,MOTOR MAX,33.2666205,-84.2897395
2018 Toyota Highlander XLE,$36819,Jeff Belzer's,44.638331386934674,-93.21770346733668
2019 Chevrolet Silverado 1500 LT,$43500,Five Star Chevrolet Cadillac Buick GMC,32.6182953,-83.6670186
2018 Toyota Camry SE,$21996,The Internet Car Lot,41.207554,-96.068732
2020 Hyundai Palisade Limited,$47900,Red Hoagland Hyundai,27.9830861,-81.6789496
2019 Alfa Romeo Stelvio Ti Sport,$37490,Bomnin Chevrolet Dadeland,25.6919556,-80.3036615
2018 Toyota RAV4 LE,$25747,Toyota of Richardson,32.963941000000005,-96.72589027863128
2020 Toyota RAV4 XLE,$34274,Toyota of Richardson,32.963941000000005,-96.72589027863128
2020 Toyota Camry SE,$25998,West Kendall Toyota,25.6391075,-80.4159354
2017 Toyota Tundra 1794,$45995,Bosco Auto Group,33.071457,-97.050501
2019 BMW X5 xDrive40i,$54780,Advantage BMW Midtown,29.747156734693878,-95.36863936734693
2018 Toyota Tacoma TRD Off Road,$49150,Groove Ford,39.5951125336473,-104.87206743594604
2013 Audi allroad 2.0T Premium Plus quattro,$20999,AutoNation USA Denver Broadway,39.61633904999999,-104.98845436776115
2019 RAM 1500 Laramie,$44988,San Marcos Toyota,29.8610215,-97.9486421
2018 Ford Edge SEL,$27500,Courtesy Kia,33.3895509,-111.69616224848036
2020 Toyota Tundra SR5,$52311,Big Two Toyota of Chandler,33.288034499999995,-111.7915573646027
2018 Jeep Grand Cherokee Limited,$34981,AutoNation USA Phoenix,33.6400891,-112.0936343
2019 Ford F-150 Lariat,$41200,Showcase Honda,33.508390500000004,-112.05279568092652
2018 BMW X1 xDrive28i,$31998,AutoNation Ford Bellevue,47.613197676767676,-122.1857136161616
2015 Porsche 911 Carrera,$79888,Maserati of Anaheim Hills/Alfa Romeo of Anaheim Hills,33.8722454,-117.74200259501532
2019 BMW 540 i,$48900,California Beemers,33.674806,-117.9201355
2003 Chevrolet Corvette ,$19998,AutoNation Subaru Roseville,38.75219351959674,-121.25739524920706
2018 Lincoln Navigator Reserve,$75982,Gilroy Chevrolet Cadillac,36.99776976507879,-121.55784160023653
2020 Jeep Grand Cherokee Altitude,$38500,Suburban Chrysler Dodge Jeep RAM of Garden City,42.3259117,-83.36416259947467
2019 Ford F-150 XLT,$43500,Koons Ford of Baltimore,39.31422945,-76.75106527623429
2019 Jeep Grand Cherokee Limited,$34750,Heritage Chrysler Jeep Dodge RAM Parkville,39.3906003,-76.52778898537787
2014 Lexus GS 350 Base,$23358,Ourisman Lexus,39.10879116705059,-77.15952770108233
2019 BMW 750 i xDrive,$63700,BM Motorcars,40.6030364892353,-74.26910110147625
2018 BMW X5 xDrive35i,$40995,BM Motorcars,40.6030364892353,-74.26910110147625
2010 Acura TSX 3.5,$10499,Magic Auto Sales,40.85613939107994,-74.04921997290649
2016 Chevrolet Corvette Stingray,$49500,Koons of Tysons Chevrolet Buick GMC,38.91931235,-77.2337504282871
2014 Porsche 911 Carrera S,$85500,Manhattan Motorcars Inc.,40.7665754,-73.9946974
2017 BMW 440 i xDrive,$34997,Weeks Pre-Owned Center,41.3931494,-73.5101231
2018 Mercedes-Benz AMG GLC 43 Base 4MATIC,$39750,26 Motors Queens,40.7408024,-73.8992192
2019 Nissan Rogue SL,$28530,Nissan North,40.1093349,-83.0167399
2018 Audi Q7 3.0T Premium Plus,$43990,Biener Audi,40.7848846,-73.7114517412161
2020 Nissan Rogue Sport S,$24000,Bruce Bennett Nissan,41.260657,-73.436041
2021 Toyota Supra 3.0,$58888,Penn Toyota,40.810056,-73.626999
2018 Toyota RAV4 LE,$23900,Millennium Chevrolet,40.71355535,-73.62894544466175
2017 Acura MDX 3.5L w/Technology Package,$31500,Koons Kia,38.64469253724783,-77.26482715914565
2018 BMW 530 i xDrive,$38500,Koons Woodbridge Hyundai,38.63475513621033,-77.27275985624036
2018 Mercedes-Benz AMG E 63 S 4MATIC,$93500,Mercedes-Benz of Fredericksburg,38.311706,-77.505227
2017 Toyota Corolla SE,$17990,Lucky Line Motors,38.27315,-77.4928900881646
2019 Honda CR-V LX,$28000,Cambridge Honda,42.3836714,-71.14158267237954
2018 Genesis G80 3.8,$32990,Winners Circle Chrysler Dodge Jeep Ram of Hampton,37.02791535,-76.4286107901172
2016 Ford Explorer XLT,$24500,TruWorth Auto,39.92682283333333,-86.11483183333333
2018 Acura RDX Technology Package,$29400,McGrath Acura of Chicago,41.905068549999996,-87.65892337481178
2021 Porsche Macan Base,$64230,The Porsche Exchange,42.19658429618768,-87.83074533431085
2017 Acura MDX 3.5L w/Technology Package,$26795,Muller Honda,42.161565585443576,-87.80828498624281
2019 Lexus RX 350 350 W/NAVIGATION,$47000,Lexus Of Highland Park,42.208313366666665,-87.83838816666666
2017 Ford F-150 Lariat,$44000,Webb Chevy,41.72112607314471,-87.74094140134459
2018 Tesla Model S P100D,$78000,Arlington Nissan,42.13920853761236,-87.99812986752877
2016 Land Rover Discovery Sport HSE,$24995,Ed Napleton Acura Kia,41.9131952,-87.9406305
2019 Volkswagen Atlas 3.6L SEL,$42873,Larry Roesch Dodge Chrysler Jeep RAM,41.9232634,-87.9636418
2017 BMW M2 Base,$40040,BMW of Orland Park,41.6009253,-87.8721789
2018 Honda Clarity Plug-In Hybrid Touring,$25700,Bob Rohrman Schaumburg Ford,42.050197636723944,-88.05948214416836
2019 Acura MDX 3.5L,$39589,EchoPark Automotive Augusta Delivery Center,33.512571,-82.046064
2019 Acura RDX Base,$36789,EchoPark Automotive Augusta Delivery Center,33.512571,-82.046064
2018 Genesis G80 5.0 Ultimate,$37498,Rick Case Hyundai of Roswell,34.05621455,-84.32929696995805
2018 Chrysler Pacifica Limited,$34790,Drive Appeal New Hope,45.032743,-93.378062
2018 Jeep Grand Cherokee Limited,$34975,Apple Chrysler Dodge Jeep Ram of Shakopee,44.7759377,-93.5082101
2017 Jeep Wrangler Unlimited Sport,$32889,AutoNation Volkswagen Columbus,32.552089949999996,-84.94288216552812
2018 Jeep Grand Cherokee Limited,$34864,Paynesville Chevrolet Buick,45.369084,-94.710686
2009 BMW 535 i xDrive,$7999,Cartina,27.96636827093321,-82.36593580792812
2019 BMW X5 xDrive40i,$58681,Audi Fort Lauderdale,26.1370669,-80.1360112
2020 Toyota Camry SE,$25990,AutoNation Ford Miami,25.895613,-80.2919301
2017 Toyota Tundra 1794,$46338,Sport City Toyota,32.86636167189277,-96.66386573695038
2018 Land Rover Range Rover 5.0L Supercharged,$85996,"Certified Autoplex, Inc.",32.953086,-96.855623
2018 BMW M2 Base,$49991,BMW of Dallas,32.8349377,-96.8287369353024
2014 Lexus GX 460 Base,$33917,Lone Star Toyota of Lewisville,33.022902232608644,-96.98614849067039
2018 BMW 340 i,$44979,BMW of Austin,30.442428,-97.7464522
2013 Chevrolet Silverado 1500 LT,$29949,Rocky Mountain Eurosport Parker,39.5378081,-104.76644112955347
2019 Ford F-150 Lariat,$37999,AutoNation Dodge Ram Arapahoe,39.595115812080536,-104.8644664966443
2014 Lexus GX 460 Base,$34599,AutoNation Buick GMC Park Meadows,39.564815,-104.89685
2016 BMW X1 xDrive 28i,$26292,Land Rover Denver,39.6044901,-104.9871297515094
2018 BMW X5 M Base,$77538,Schomp BMW,39.5599832,-105.00222156365535
2019 Jeep Grand Cherokee Altitude,$45930,AutoNation Chrysler Jeep West,39.7301534,-105.173464
2019 RAM 1500 Laramie,$37011,Peterson Chrysler Dodge Jeep Ram,43.601983,-116.513098
2013 Honda Pilot EX,$18444,Steves Hometown Motors,44.24810464,-116.9582206
2018 Jeep Grand Cherokee Limited,$33700,AutoSavvy Gilbert,33.36789075,-111.8410562448864
2019 Jeep Grand Cherokee Limited,$35000,Courtesy Volvo Cars of Scottsdale,33.49381325,-111.88952253482171
2013 BMW 335 i,$22573,Bill Luke Chrysler Jeep Dodge RAM,33.50857405,-112.11017952303409
2020 RAM 1500 Big Horn,$48800,Yates Buick GMC,33.454784700000005,-112.35695435023028
2021 Ford F-350 Platinum,$88850,Corwin Ford Reno,39.49036166378516,-119.7889897748163
2020 BMW M5 Base,$95490,Audi Beaverton,45.489252199999996,-122.8180170242679
